country,year,total_flights,%_change,chart_type,season,departures,arrivals,airport,flight_type,flights
Switzerland,2017.0,453076.0,0.4429389152208696,country_trends,,,,,,
Switzerland,2018.0,458278.0,1.1481517449611012,country_trends,,,,,,
Switzerland,2019.0,454627.0,-0.7966779989438733,country_trends,,,,,,
Switzerland,2020.0,189556.0,-58.305160054286254,country_trends,,,,,,
Switzerland,2021.0,223613.0,17.96672223511786,country_trends,,,,,,
Switzerland,2022.0,141448.0,-36.744285886777604,country_trends,,,,,,
Turkey,2017.0,1014577.0,3.1352987697893964,country_trends,,,,,,
Turkey,2018.0,1067308.0,5.197338398169871,country_trends,,,,,,
Turkey,2019.0,1060929.0,-0.5976718997702579,country_trends,,,,,,
Turkey,2020.0,492743.0,-53.55551596760952,country_trends,,,,,,
Turkey,2021.0,738132.0,49.80060599541749,country_trends,,,,,,
Turkey,2022.0,323501.0,-56.17301512466605,country_trends,,,,,,
Ukraine,2017.0,87593.0,17.797442138813047,country_trends,,,,,,
Ukraine,2018.0,97248.0,11.022570296713209,country_trends,,,,,,
Ukraine,2019.0,111042.0,14.18435340572557,country_trends,,,,,,
Ukraine,2020.0,46973.0,-57.697988148628454,country_trends,,,,,,
Ukraine,2021.0,75817.0,61.405488259212746,country_trends,,,,,,
Ukraine,2022.0,9991.0,-86.82221665325717,country_trends,,,,,,
United Kingdom,2017.0,2081431.0,2.659215838107243,country_trends,,,,,,
United Kingdom,2018.0,2126049.0,2.143621383557748,country_trends,,,,,,
United Kingdom,2019.0,2115593.0,-0.49180428108664964,country_trends,,,,,,
United Kingdom,2020.0,817196.0,-61.37272150172552,country_trends,,,,,,
United Kingdom,2021.0,811162.0,-0.7383785530031939,country_trends,,,,,,
United Kingdom,2022.0,592783.0,-26.92174929298956,country_trends,,,,,,
Albania,,5088.142857142857,,seasonal_patterns,Winter,2544.1428571428573,2544.0,,,
Albania,,5252.0,,seasonal_patterns,Spring,2624.285714285714,2627.714285714286,,,
